customer_id,customer_name,signup_date,country,segment,age_group
CUST105028,Ravi Chong,2025-06-07,Indonesia,Mainstream,25-34
CUST105029,Ahmad Tan,2025-10-15,Indonesia,Budget,18-24
CUST105030,Arif Tan,2026-07-22,Malaysia,Budget,35-44
CUST105031,Suresh Osman,2025-06-14,Indonesia,Mainstream,25-34
CUST105032,Hui Ling Tan,2025-05-02,Singapore,Mainstream,35-44
CUST105033,Xin Yi Kaur,2024-09-20,Malaysia,Budget,35-44
CUST105034,Priya Nair,2026-02-11,Malaysia,Mainstream,25-34
CUST105035,Siti Bin Abdullah,2026-04-02,Indonesia,Mainstream,18-24
CUST105036,Jia Xin Muthu,2024-07-30,Thailand,Budget,25-34
CUST105037,Xin Yi Bin Abdullah,2025-06-23,Singapore,Budget,25-34
CUST105038,Divya Muthu,2026-07-10,Indonesia,Budget,25-34
CUST105039,Nabila Chua,2026-05-13,Singapore,Budget,55+
CUST105040,Arif Binte Ismail,2025-08-16,Malaysia,Premium,25-34
CUST105041,Siti Bin Abdullah,2025-05-05,Indonesia,Budget,25-34
CUST105042,Nur Aisyah Rahman,2026-02-02,Indonesia,Premium,45-54
CUST105043,Divya Wong,2025-11-05,Thailand,Budget,55+
CUST105044,Farhan Binte Ismail,2025-02-07,Indonesia,Budget,25-34
CUST105045,Nur Aisyah Goh,2024-08-22,Singapore,Mainstream,35-44
CUST105046,Divya Binte Ismail,2025-08-05,Thailand,Mainstream,18-24
CUST105047,Haziq Osman,2025-09-29,Thailand,Budget,45-54
CUST105048,Nabila Bin Abdullah,2025-11-08,Malaysia,Budget,35-44
CUST105049,Zhi Hao Goh,2026-04-21,Singapore,Mainstream,35-44
CUST105050,Haziq Binte Ismail,2026-06-21,Singapore,Budget,25-34
CUST105051,Suresh Lee,2024-11-28,Indonesia,Mainstream,25-34
CUST105052,Mei Ling Chong,2026-07-02,Thailand,Mainstream,35-44
CUST105053,Xin Yi Lim,2024-12-07,Indonesia,Budget,18-24
CUST105054,Ahmad Osman,2026-01-30,Malaysia,Mainstream,35-44
CUST105055,Ahmad Rahman,2025-03-09,Singapore,Budget,18-24
CUST105056,Hui Ling Chong,2024-09-03,Malaysia,Premium,45-54
CUST105057,Ravi Chong,2025-01-29,Malaysia,Premium,25-34
CUST105058,Nabila Nair,2025-02-12,Singapore,Mainstream,45-54
CUST105059,Ahmad Tan,2026-01-17,Singapore,Premium,35-44
CUST105060,Divya Bin Abdullah,2025-05-19,Singapore,Mainstream,25-34
CUST105061,Ravi Bin Abdullah,2025-04-17,Singapore,Budget,25-34
CUST105062,Chen Wei Rahman,2025-09-22,Indonesia,Budget,35-44
CUST105063,Farhan Bin Abdullah,2026-07-02,Malaysia,Budget,25-34
CUST105064,Siti Muthu,2024-10-01,Malaysia,Mainstream,25-34
CUST105065,Kumar Kaur,2026-03-08,Malaysia,Mainstream,25-34
CUST105066,Nabila Nair,2024-08-18,Thailand,Mainstream,25-34
CUST105067,Wei Ming Wong,2024-09-17,Indonesia,Mainstream,45-54
CUST105068,Jia Xin Rahman,2026-07-16,Malaysia,Budget,25-34
CUST105069,Siti Kaur,2025-02-05,Indonesia,Budget,45-54
CUST105070,Jia Xin Rahman,2025-04-23,Indonesia,Budget,45-54
CUST105071,Farhan Wong,2026-02-11,Indonesia,Premium,35-44
CUST105072,Siti Lee,2024-12-13,Malaysia,Budget,18-24
CUST105073,Chen Wei Kaur,2026-05-09,Malaysia,Budget,35-44
CUST105074,Divya Goh,2026-01-29,Malaysia,Budget,45-54
CUST105075,Zhi Hao Binte Ismail,2024-09-05,Malaysia,Premium,25-34
CUST105076,Jia Xin Kaur,2025-02-02,Singapore,Budget,25-34
CUST105077,Mei Ling Bin Abdullah,2026-05-09,Malaysia,Mainstream,25-34
CUST105078,Arif Wong,2026-04-15,Malaysia,Budget,25-34
CUST105079,Chen Wei Yusof,2026-01-23,Malaysia,Budget,18-24
CUST105080,Haziq Bin Abdullah,2026-06-08,Malaysia,Mainstream,25-34
CUST105081,Farhan Chong,2026-03-18,Singapore,Mainstream,35-44
CUST105082,Farhan Lee,2025-06-07,Singapore,Mainstream,35-44
CUST105083,Jia Xin Tan,2026-07-24,Malaysia,Budget,25-34
CUST105084,Suresh Muthu,2026-01-01,Indonesia,Premium,55+
CUST105085,Hui Ling Lee,2025-12-12,Singapore,Mainstream,25-34
CUST105086,Ahmad Chua,2024-08-20,Singapore,Premium,18-24
CUST105087,Nabila Lee,2024-08-17,Singapore,Budget,25-34
CUST105088,Ravi Goh,2024-11-19,Malaysia,Budget,25-34
CUST105089,Haziq Rahman,2025-11-22,Singapore,Budget,35-44
CUST105090,Haziq Lee,2025-07-10,Malaysia,Mainstream,18-24
CUST105091,Wei Ming Chua,2025-07-26,Malaysia,Mainstream,45-54
CUST105092,Haziq Wong,2024-11-09,Thailand,Mainstream,45-54
CUST105093,Mei Ling Wong,2025-01-31,Indonesia,Budget,25-34
CUST105094,Arif Goh,2024-10-06,Singapore,Budget,45-54
CUST105095,Wei Ming Chong,2025-06-22,Malaysia,Budget,35-44
CUST105096,Wei Ming Yusof,2024-09-26,Indonesia,Mainstream,45-54
CUST105097,Chen Wei Nair,2025-02-02,Singapore,Budget,25-34
CUST105098,Zhi Hao Osman,2025-02-05,Thailand,Budget,35-44
CUST105099,Nabila Osman,2025-04-03,Malaysia,Budget,18-24
CUST105100,Siti Chong,2025-11-26,Singapore,Budget,18-24
CUST105101,Haziq Rahman,2025-05-11,Singapore,Premium,45-54
CUST105102,Aina Tan,2025-11-11,Thailand,Budget,25-34
CUST105103,Suresh Nair,2025-04-11,Thailand,Premium,25-34
CUST105104,Ravi Osman,2026-01-25,Thailand,Mainstream,25-34
CUST105105,Siti Lee,2024-12-23,Singapore,Mainstream,45-54
CUST105106,Suresh Bin Abdullah,2025-06-07,Indonesia,Mainstream,25-34
CUST105107,Haziq Rahman,2025-02-26,Singapore,Mainstream,25-34
CUST105108,Divya Kaur,2026-02-18,Malaysia,Mainstream,35-44
CUST105109,Aina Osman,2024-12-29,Indonesia,Budget,25-34
CUST105110,Priya Bin Abdullah,2024-12-21,Thailand,Premium,25-34
CUST105111,Farhan Nair,2026-04-14,Malaysia,Budget,35-44
CUST105112,Xin Yi Chua,2025-11-16,Malaysia,Budget,55+
CUST105113,Priya Goh,2025-03-22,Singapore,Budget,45-54
CUST105114,Hui Ling Lim,2024-10-30,Malaysia,Mainstream,18-24
CUST105115,Wei Ming Muthu,2025-02-06,Singapore,Budget,25-34
CUST105116,Nur Aisyah Nair,2025-08-19,Thailand,Budget,45-54
CUST105117,Haziq Chua,2025-12-23,Singapore,Budget,25-34
CUST105118,Chen Wei Tan,2024-10-03,Indonesia,Budget,35-44
CUST105119,Farhan Kaur,2024-10-29,Singapore,Budget,35-44
CUST105120,Aina Nair,2024-10-13,Malaysia,Premium,45-54
CUST105121,Divya Rahman,2025-12-19,Singapore,Budget,25-34
CUST105122,Arif Lee,2025-09-14,Malaysia,Premium,55+
CUST105123,Kumar Chong,2026-02-02,Malaysia,Mainstream,25-34
CUST105124,Xin Yi Chong,2024-09-01,Malaysia,Mainstream,35-44
CUST105125,Divya Tan,2024-11-04,Thailand,Premium,25-34
CUST105126,Zhi Hao Lee,2026-03-25,Singapore,Budget,35-44
CUST105127,Arif Binte Ismail,2026-01-30,Malaysia,Mainstream,25-34
CUST105128,Xin Yi Muthu,2025-06-22,Thailand,Budget,18-24
CUST105129,Ahmad Goh,2025-09-29,Singapore,Budget,25-34
CUST105130,Nur Aisyah Rahman,2025-08-28,Thailand,Budget,25-34
CUST105131,Chen Wei Bin Abdullah,2025-11-03,Thailand,Mainstream,55+
CUST105132,Aina Binte Ismail,2025-03-25,Indonesia,Mainstream,45-54
CUST105133,Priya Kaur,2024-10-12,Malaysia,Budget,35-44
CUST105134,Jia Xin Muthu,2024-09-28,Indonesia,Mainstream,25-34
CUST105135,Nabila Kaur,2025-08-31,Malaysia,Budget,25-34
CUST105136,Ahmad Tan,2024-12-02,Malaysia,Budget,25-34
CUST105137,Siti Tan,2025-03-10,Thailand,Budget,25-34
CUST105138,Suresh Binte Ismail,2026-03-08,Singapore,Mainstream,35-44
CUST105139,Priya Osman,2024-12-27,Indonesia,Mainstream,45-54
CUST105140,Ravi Nair,2025-11-16,Malaysia,Budget,25-34
CUST105141,Wei Ming Chong,2025-04-27,Singapore,Budget,18-24
CUST105142,Divya Rahman,2025-02-18,Malaysia,Mainstream,18-24
CUST105143,Ravi Muthu,2024-09-09,Indonesia,Mainstream,25-34
CUST105144,Kumar Rahman,2024-09-05,Malaysia,Budget,18-24
CUST105145,Priya Osman,2024-12-21,Indonesia,Mainstream,25-34
CUST105146,Hui Ling Muthu,2025-07-25,Malaysia,Mainstream,18-24
CUST105147,Xin Yi Kaur,2025-10-10,Thailand,Mainstream,18-24
CUST105148,Divya Muthu,2025-09-10,Malaysia,Budget,35-44
CUST105149,Xin Yi Rahman,2024-09-03,Indonesia,Premium,55+
CUST105150,Hui Ling Nair,2026-03-02,Singapore,Mainstream,25-34
CUST105151,Arif Lim,2025-07-12,Malaysia,Budget,25-34
CUST105152,Nabila Kaur,2025-03-20,Thailand,Premium,25-34
CUST105153,Aina Binte Ismail,2026-07-13,Singapore,Mainstream,45-54
CUST105154,Arif Tan,2025-04-22,Malaysia,Mainstream,35-44
CUST105155,Jia Xin Tan,2026-01-21,Indonesia,Mainstream,35-44
CUST105156,Farhan Rahman,2026-01-06,Indonesia,Budget,35-44
CUST105157,Ahmad Chong,2025-05-02,Thailand,Mainstream,55+
CUST105158,Priya Lee,2026-07-23,Indonesia,Budget,18-24
CUST105159,Hui Ling Rahman,2026-04-06,Thailand,Premium,25-34
CUST105160,Nabila Goh,2025-08-31,Malaysia,Budget,25-34
CUST105161,Mei Ling Goh,2025-05-29,Malaysia,Budget,35-44
CUST105162,Ahmad Lim,2026-05-11,Indonesia,Budget,18-24
CUST105163,Suresh Lee,2025-11-08,Indonesia,Mainstream,45-54
CUST105164,Zhi Hao Nair,2025-12-17,Singapore,Mainstream,35-44
CUST105165,Priya Chua,2025-07-04,Malaysia,Mainstream,55+
CUST105166,Ahmad Wong,2025-12-22,Malaysia,Budget,55+
CUST105167,Kumar Chua,2026-07-28,Indonesia,Budget,35-44
CUST105168,Siti Lim,2025-07-08,Malaysia,Mainstream,45-54
CUST105169,Suresh Rahman,2024-11-17,Indonesia,Budget,35-44
CUST105170,Zhi Hao Yusof,2025-05-29,Indonesia,Mainstream,25-34
CUST105171,Haziq Nair,2025-11-07,Singapore,Premium,35-44
CUST105172,Ravi Osman,2025-08-11,Malaysia,Mainstream,55+
CUST105173,Chen Wei Tan,2026-04-18,Malaysia,Budget,45-54
CUST105174,Ravi Bin Abdullah,2026-02-07,Singapore,Mainstream,35-44
CUST105175,Suresh Tan,2025-09-13,Malaysia,Premium,25-34
CUST105176,Siti Bin Abdullah,2025-05-23,Malaysia,Mainstream,45-54
CUST105177,Zhi Hao Tan,2025-08-09,Indonesia,Mainstream,25-34
CUST105178,Wei Ming Kaur,2024-08-26,Malaysia,Budget,35-44
CUST105179,Nabila Kaur,2025-04-20,Singapore,Mainstream,35-44
CUST105180,Farhan Nair,2026-07-13,Malaysia,Budget,35-44
CUST105181,Divya Wong,2025-07-12,Indonesia,Mainstream,25-34
CUST105182,Divya Tan,2025-05-30,Malaysia,Premium,35-44
CUST105183,Siti Yusof,2026-06-28,Singapore,Premium,25-34
CUST105184,Priya Tan,2025-10-21,Thailand,Budget,25-34
CUST105185,Arif Osman,2024-10-31,Singapore,Mainstream,18-24
CUST105186,Priya Tan,2025-11-11,Singapore,Budget,35-44
CUST105187,Ravi Kaur,2025-08-30,Malaysia,Mainstream,18-24
CUST105188,Mei Ling Muthu,2026-02-18,Indonesia,Mainstream,25-34
CUST105189,Priya Chong,2026-06-03,Indonesia,Mainstream,45-54
CUST105190,Ravi Nair,2025-12-09,Singapore,Budget,25-34
CUST105191,Siti Yusof,2025-01-11,Indonesia,Mainstream,45-54
CUST105192,Ravi Lim,2024-08-11,Indonesia,Mainstream,35-44
CUST105193,Nur Aisyah Yusof,2025-04-04,Thailand,Mainstream,25-34
CUST105194,Arif Muthu,2024-11-30,Thailand,Mainstream,45-54
CUST105195,Arif Goh,2025-04-11,Indonesia,Mainstream,25-34
CUST105196,Aina Lee,2025-04-05,Singapore,Budget,55+
CUST105197,Kumar Wong,2025-09-21,Singapore,Budget,25-34
CUST105198,Ravi Chua,2026-06-15,Thailand,Mainstream,45-54
CUST105199,Siti Chong,2025-10-03,Malaysia,Mainstream,35-44
CUST105200,Nabila Binte Ismail,2024-11-05,Malaysia,Budget,45-54
CUST105201,Aina Bin Abdullah,2025-07-03,Thailand,Budget,25-34
CUST105202,Haziq Bin Abdullah,2025-01-19,Thailand,Premium,35-44
CUST105203,Kumar Lee,2026-06-23,Indonesia,Premium,18-24
CUST105204,Jia Xin Bin Abdullah,2026-03-05,Thailand,Mainstream,45-54
CUST105205,Zhi Hao Tan,2025-12-23,Singapore,Mainstream,25-34
CUST105206,Nabila Tan,2025-11-09,Indonesia,Premium,25-34
CUST105207,Priya Muthu,2024-08-07,Thailand,Mainstream,35-44
CUST105208,Nur Aisyah Lim,2025-08-26,Singapore,Budget,35-44
CUST105209,Ravi Lim,2025-04-02,Singapore,Mainstream,45-54
CUST105210,Suresh Lee,2025-04-15,Indonesia,Premium,35-44
CUST105211,Suresh Binte Ismail,2025-09-27,Malaysia,Mainstream,18-24
CUST105212,Arif Goh,2024-08-23,Singapore,Budget,45-54
CUST105213,Xin Yi Muthu,2026-02-17,Singapore,Premium,25-34
CUST105214,Priya Lee,2026-07-04,Singapore,Mainstream,35-44
CUST105215,Divya Lee,2025-01-31,Singapore,Budget,25-34
CUST105216,Siti Wong,2025-04-08,Thailand,Premium,25-34
CUST105217,Zhi Hao Tan,2026-01-20,Indonesia,Mainstream,45-54
CUST105218,Priya Rahman,2024-11-03,Indonesia,Mainstream,55+
CUST105219,Hui Ling Lim,2026-04-02,Singapore,Premium,55+
CUST105220,Mei Ling Lim,2026-01-27,Malaysia,Budget,35-44
CUST105221,Priya Chong,2026-04-08,Singapore,Mainstream,18-24
CUST105222,Suresh Lim,2026-03-16,Thailand,Budget,25-34
CUST105223,Farhan Lim,2025-02-12,Thailand,Premium,25-34
CUST105224,Farhan Kaur,2025-03-03,Malaysia,Premium,35-44
CUST105225,Xin Yi Lee,2025-04-16,Thailand,Mainstream,25-34
CUST105226,Chen Wei Bin Abdullah,2024-11-08,Singapore,Mainstream,55+
CUST105227,Hui Ling Tan,2026-06-09,Singapore,Mainstream,25-34
CUST105228,Jia Xin Bin Abdullah,2025-05-03,Indonesia,Budget,18-24
CUST105229,Hui Ling Binte Ismail,2026-05-07,Malaysia,Budget,45-54
CUST105230,Nabila Osman,2024-08-31,Thailand,Budget,25-34
CUST105231,Wei Ming Muthu,2025-04-23,Singapore,Mainstream,18-24
CUST105232,Siti Lee,2025-01-21,Indonesia,Mainstream,35-44
CUST105233,Priya Lee,2025-06-08,Singapore,Mainstream,55+
CUST105234,Xin Yi Yusof,2025-10-22,Singapore,Budget,25-34
CUST105235,Divya Nair,2025-03-16,Malaysia,Mainstream,25-34
CUST105236,Ravi Bin Abdullah,2024-11-26,Thailand,Mainstream,25-34
CUST105237,Jia Xin Lim,2026-03-22,Malaysia,Premium,35-44
CUST105238,Ravi Lee,2024-10-31,Malaysia,Premium,25-34
CUST105239,Zhi Hao Chong,2025-02-14,Singapore,Mainstream,35-44
CUST105240,Kumar Bin Abdullah,2026-05-28,Singapore,Mainstream,35-44
CUST105241,Nabila Rahman,2024-09-14,Singapore,Budget,55+
CUST105242,Arif Rahman,2026-03-20,Indonesia,Budget,35-44
CUST105243,Chen Wei Binte Ismail,2025-05-17,Singapore,Mainstream,35-44
CUST105244,Nabila Lee,2026-04-26,Singapore,Mainstream,35-44
CUST105245,Suresh Nair,2026-03-08,Malaysia,Budget,25-34
CUST105246,Wei Ming Kaur,2025-04-16,Malaysia,Budget,25-34
CUST105247,Farhan Binte Ismail,2025-03-20,Malaysia,Mainstream,35-44
CUST105248,Ahmad Lim,2025-03-15,Singapore,Budget,25-34
CUST105249,Aina Osman,2025-11-21,Malaysia,Budget,18-24
CUST105250,Hui Ling Kaur,2024-12-08,Indonesia,Mainstream,25-34
CUST105251,Aina Tan,2026-06-24,Singapore,Premium,18-24
CUST105252,Jia Xin Binte Ismail,2024-11-13,Indonesia,Budget,25-34
CUST105253,Wei Ming Osman,2025-12-21,Singapore,Budget,35-44
CUST105254,Farhan Chua,2025-05-02,Thailand,Budget,45-54
CUST105255,Divya Muthu,2024-10-06,Thailand,Budget,25-34
CUST105256,Nabila Nair,2026-01-24,Singapore,Mainstream,45-54
CUST105257,Jia Xin Lee,2025-10-02,Malaysia,Budget,18-24
CUST105258,Haziq Lee,2024-12-02,Malaysia,Budget,55+
CUST105259,Ahmad Bin Abdullah,2024-11-05,Indonesia,Premium,35-44
CUST105260,Nabila Nair,2026-02-08,Malaysia,Mainstream,35-44
CUST105261,Priya Chong,2025-07-23,Malaysia,Budget,35-44
CUST105262,Farhan Bin Abdullah,2025-11-28,Singapore,Budget,35-44
CUST105263,Suresh Muthu,2025-07-17,Singapore,Mainstream,25-34
CUST105264,Haziq Wong,2025-10-26,Indonesia,Mainstream,25-34
CUST105265,Kumar Tan,2026-07-26,Malaysia,Premium,55+
CUST105266,Ravi Rahman,2024-09-23,Indonesia,Budget,45-54
CUST105267,Suresh Muthu,2025-04-20,Indonesia,Mainstream,35-44
CUST105268,Arif Muthu,2025-08-26,Malaysia,Budget,45-54
CUST105269,Arif Kaur,2026-05-12,Malaysia,Budget,18-24
CUST105270,Mei Ling Goh,2026-06-07,Thailand,Mainstream,35-44
CUST105271,Aina Muthu,2025-08-14,Indonesia,Mainstream,25-34
CUST105272,Divya Osman,2025-04-12,Thailand,Budget,25-34
CUST105273,Suresh Osman,2026-01-20,Thailand,Budget,55+
CUST105274,Farhan Wong,2025-02-01,Malaysia,Mainstream,45-54
CUST105275,Nabila Chua,2025-10-16,Indonesia,Budget,45-54
CUST105276,Chen Wei Chong,2026-07-21,Indonesia,Budget,35-44
CUST105277,Chen Wei Yusof,2025-07-02,Singapore,Budget,25-34
CUST105278,Ravi Bin Abdullah,2026-03-19,Malaysia,Budget,45-54
CUST105279,Divya Yusof,2026-07-19,Malaysia,Mainstream,18-24
CUST105280,Xin Yi Goh,2026-04-26,Malaysia,Budget,45-54
CUST105281,Priya Rahman,2026-01-03,Singapore,Mainstream,18-24
CUST105282,Nabila Goh,2025-07-19,Indonesia,Mainstream,45-54
CUST105283,Nur Aisyah Wong,2024-08-06,Indonesia,Budget,35-44
CUST105284,Chen Wei Bin Abdullah,2026-02-20,Malaysia,Mainstream,18-24
CUST105285,Xin Yi Lim,2026-06-18,Singapore,Budget,18-24
CUST105286,Nur Aisyah Chua,2026-03-12,Malaysia,Mainstream,25-34
CUST105287,Zhi Hao Chong,2025-12-08,Singapore,Mainstream,25-34
CUST105288,Suresh Rahman,2026-03-02,Singapore,Mainstream,45-54
CUST105289,Ahmad Nair,2025-12-07,Malaysia,Budget,25-34
CUST105290,Ravi Rahman,2024-08-21,Thailand,Mainstream,25-34
CUST105291,Zhi Hao Lee,2025-10-26,Malaysia,Mainstream,25-34
CUST105292,Ahmad Osman,2025-04-22,Malaysia,Budget,18-24
CUST105293,Jia Xin Yusof,2025-03-17,Thailand,Budget,25-34
CUST105294,Chen Wei Chua,2026-04-25,Malaysia,Budget,45-54
CUST105295,Nabila Chong,2026-01-30,Thailand,Budget,35-44
CUST105296,Kumar Goh,2025-09-29,Singapore,Budget,55+
CUST105297,Zhi Hao Binte Ismail,2025-08-28,Malaysia,Premium,25-34
CUST105298,Priya Binte Ismail,2026-07-20,Singapore,Premium,25-34
CUST105299,Haziq Lim,2025-04-15,Malaysia,Budget,18-24
CUST105300,Ravi Chong,2025-12-22,Thailand,Premium,35-44
CUST105301,Hui Ling Nair,2025-12-06,Indonesia,Mainstream,18-24
CUST105302,Xin Yi Yusof,2025-05-15,Malaysia,Mainstream,18-24
CUST105303,Ahmad Wong,2024-09-05,Singapore,Premium,35-44
CUST105304,Nur Aisyah Tan,2024-11-05,Thailand,Mainstream,25-34
CUST105305,Jia Xin Nair,2024-08-13,Malaysia,Mainstream,35-44
CUST105306,Wei Ming Goh,2025-10-01,Singapore,Budget,35-44
CUST105307,Divya Rahman,2026-05-03,Thailand,Budget,35-44
CUST105308,Nabila Bin Abdullah,2026-02-22,Malaysia,Premium,25-34
CUST105309,Nabila Rahman,2025-11-21,Malaysia,Budget,35-44
CUST105310,Jia Xin Lee,2025-12-22,Singapore,Budget,25-34
CUST105311,Nabila Binte Ismail,2026-02-28,Singapore,Budget,18-24
CUST105312,Nabila Wong,2026-04-10,Indonesia,Mainstream,25-34
CUST105313,Kumar Nair,2026-03-15,Malaysia,Budget,18-24
CUST105314,Aina Wong,2025-04-05,Thailand,Premium,25-34
CUST105315,Arif Wong,2025-08-05,Singapore,Budget,35-44
CUST105316,Ahmad Tan,2026-07-02,Malaysia,Premium,45-54
CUST105317,Hui Ling Muthu,2025-06-13,Indonesia,Mainstream,25-34
CUST105318,Wei Ming Lee,2024-11-22,Malaysia,Mainstream,18-24
CUST105319,Xin Yi Rahman,2025-09-22,Malaysia,Budget,25-34
CUST105320,Mei Ling Lim,2025-12-09,Malaysia,Budget,55+
CUST105321,Xin Yi Nair,2026-01-12,Indonesia,Premium,25-34
CUST105322,Suresh Osman,2025-10-26,Thailand,Mainstream,25-34
CUST105323,Jia Xin Tan,2026-01-07,Singapore,Budget,18-24
CUST105324,Priya Bin Abdullah,2024-09-23,Malaysia,Premium,45-54
CUST105325,Ahmad Bin Abdullah,2024-08-04,Malaysia,Mainstream,25-34
CUST105326,Chen Wei Nair,2025-11-21,Singapore,Budget,18-24
CUST105327,Kumar Muthu,2024-09-23,Singapore,Mainstream,35-44
CUST105328,Xin Yi Lee,2024-11-13,Thailand,Mainstream,35-44
CUST105329,Arif Wong,2026-06-04,Singapore,Mainstream,35-44
CUST105330,Divya Chua,2025-08-05,Singapore,Budget,55+
CUST105331,Kumar Chua,2025-04-06,Malaysia,Budget,45-54
CUST105332,Kumar Binte Ismail,2025-09-24,Singapore,Budget,35-44
CUST105333,Farhan Bin Abdullah,2025-08-30,Singapore,Budget,55+
CUST105334,Farhan Wong,2025-08-03,Singapore,Budget,45-54
CUST105335,Kumar Chua,2025-03-14,Singapore,Mainstream,25-34
CUST105336,Priya Yusof,2025-12-27,Malaysia,Mainstream,45-54
CUST105337,Ravi Nair,2025-05-20,Indonesia,Budget,35-44
CUST105338,Kumar Osman,2026-02-02,Singapore,Mainstream,35-44
CUST105339,Siti Rahman,2024-10-18,Malaysia,Budget,35-44
CUST105340,Suresh Wong,2026-05-29,Malaysia,Budget,45-54
CUST105341,Aina Tan,2026-06-11,Singapore,Mainstream,55+
CUST105342,Zhi Hao Muthu,2026-07-02,Malaysia,Premium,25-34
CUST105343,Ravi Chong,2025-11-16,Malaysia,Budget,35-44
CUST105344,Haziq Rahman,2025-05-13,Singapore,Premium,35-44
CUST105345,Jia Xin Lim,2024-08-09,Malaysia,Premium,45-54
CUST105346,Aina Yusof,2025-09-01,Singapore,Mainstream,25-34
CUST105347,Xin Yi Chua,2026-03-18,Thailand,Premium,25-34
CUST105348,Arif Nair,2025-11-03,Thailand,Budget,25-34
CUST105349,Xin Yi Binte Ismail,2026-04-28,Thailand,Budget,18-24
CUST105350,Mei Ling Muthu,2025-08-19,Singapore,Mainstream,18-24
CUST105351,Farhan Chua,2025-02-12,Indonesia,Mainstream,25-34
CUST105352,Ahmad Nair,2026-07-04,Malaysia,Budget,18-24
CUST105353,Zhi Hao Nair,2025-01-08,Singapore,Budget,45-54
CUST105354,Xin Yi Muthu,2026-02-13,Thailand,Budget,25-34
CUST105355,Kumar Muthu,2025-03-26,Indonesia,Budget,25-34
CUST105356,Zhi Hao Chong,2024-12-11,Singapore,Budget,45-54
CUST105357,Priya Lee,2025-01-09,Thailand,Premium,25-34
CUST105358,Aina Wong,2025-03-27,Singapore,Budget,35-44
CUST105359,Kumar Osman,2025-03-10,Malaysia,Mainstream,45-54
CUST105360,Farhan Nair,2026-03-15,Singapore,Budget,25-34
CUST105361,Wei Ming Lim,2026-04-21,Singapore,Budget,35-44
CUST105362,Haziq Bin Abdullah,2025-10-24,Thailand,Premium,25-34
CUST105363,Xin Yi Muthu,2025-05-11,Malaysia,Budget,25-34
CUST105364,Mei Ling Muthu,2025-05-04,Singapore,Budget,35-44
CUST105365,Farhan Goh,2025-01-08,Indonesia,Mainstream,25-34
CUST105366,Siti Lee,2025-12-16,Thailand,Budget,25-34
CUST105367,Jia Xin Chua,2024-11-05,Thailand,Budget,35-44
CUST105368,Wei Ming Osman,2025-09-05,Thailand,Premium,18-24
CUST105369,Wei Ming Rahman,2026-01-31,Thailand,Budget,25-34
CUST105370,Divya Bin Abdullah,2025-02-08,Malaysia,Mainstream,35-44
CUST105371,Mei Ling Goh,2026-04-27,Singapore,Budget,18-24
CUST105372,Haziq Tan,2025-10-07,Thailand,Budget,35-44
CUST105373,Divya Chong,2025-01-05,Singapore,Mainstream,45-54
CUST105374,Hui Ling Nair,2025-01-13,Singapore,Mainstream,45-54
CUST105375,Ahmad Yusof,2026-01-23,Malaysia,Budget,25-34
CUST105376,Kumar Binte Ismail,2026-03-30,Singapore,Premium,25-34
CUST105377,Ravi Yusof,2026-07-06,Malaysia,Mainstream,35-44
CUST105378,Nur Aisyah Binte Ismail,2026-05-25,Thailand,Mainstream,35-44
CUST105379,Divya Osman,2024-12-04,Malaysia,Mainstream,55+
CUST105380,Siti Binte Ismail,2025-01-03,Malaysia,Mainstream,35-44
CUST105381,Haziq Yusof,2025-07-25,Malaysia,Mainstream,25-34
CUST105382,Chen Wei Chua,2025-06-08,Indonesia,Budget,25-34
CUST105383,Nabila Bin Abdullah,2025-12-03,Singapore,Premium,55+
CUST105384,Kumar Binte Ismail,2026-03-11,Singapore,Mainstream,35-44
CUST105385,Hui Ling Chua,2026-07-21,Malaysia,Premium,45-54
CUST105386,Aina Lim,2025-03-26,Malaysia,Premium,35-44
CUST105387,Nur Aisyah Bin Abdullah,2026-07-04,Malaysia,Budget,55+
CUST105388,Farhan Lee,2026-05-14,Singapore,Budget,35-44
CUST105389,Kumar Muthu,2024-12-28,Singapore,Mainstream,55+
CUST105390,Siti Chong,2025-05-30,Indonesia,Mainstream,45-54
CUST105391,Farhan Wong,2025-08-06,Malaysia,Mainstream,45-54
CUST105392,Haziq Goh,2026-02-20,Malaysia,Budget,55+
CUST105393,Wei Ming Lee,2026-04-11,Thailand,Mainstream,35-44
CUST105394,Arif Lee,2025-08-23,Indonesia,Premium,35-44
CUST105395,Zhi Hao Lee,2025-11-10,Singapore,Premium,35-44
CUST105396,Priya Rahman,2025-07-05,Indonesia,Budget,45-54
CUST105397,Kumar Rahman,2026-03-31,Singapore,Premium,45-54
CUST105398,Jia Xin Yusof,2026-02-11,Singapore,Budget,45-54
CUST105399,Hui Ling Tan,2026-05-08,Indonesia,Mainstream,25-34
CUST105400,Ahmad Yusof,2025-09-23,Singapore,Budget,45-54
CUST105401,Kumar Binte Ismail,2026-01-09,Singapore,Mainstream,45-54
CUST105402,Zhi Hao Wong,2026-02-16,Thailand,Budget,35-44
CUST105403,Ravi Bin Abdullah,2025-06-23,Indonesia,Budget,25-34
CUST105404,Arif Chong,2025-07-31,Thailand,Budget,45-54
CUST105405,Jia Xin Yusof,2026-02-26,Thailand,Premium,45-54
CUST105406,Ahmad Wong,2025-03-06,Singapore,Mainstream,25-34
