customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile
CUST105193,Nur Aisyah Yusof,2025-04-04,Thailand,Mainstream,25-34,2026-05-11,7,1085.97,155.14,6,79,481,0.0,3,2,2
CUST105194,Arif Muthu,2024-11-30,Thailand,Mainstream,45-54,2026-07-11,8,1365.89,170.74,5,18,606,0.0,2,2,2
CUST105195,Arif Goh,2025-04-11,Indonesia,Mainstream,25-34,2026-04-25,4,110.05,27.51,2,95,474,1.0,4,3,4
CUST105196,Aina Lee,2025-04-05,Singapore,Budget,55+,2026-06-01,4,644.81,161.2,4,58,480,0.0,3,3,3
CUST105197,Kumar Wong,2025-09-21,Singapore,Budget,25-34,2026-07-09,6,1281.3,213.55,5,20,311,0.0,2,2,2
CUST105198,Ravi Chua,2026-06-15,Thailand,Mainstream,45-54,2026-07-12,9,817.35,90.82,4,17,44,0.0,2,1,3
CUST105199,Siti Chong,2025-10-03,Malaysia,Mainstream,35-44,2026-06-28,11,1103.77,100.34,6,31,299,0.0,2,1,2
CUST105200,Nabila Binte Ismail,2024-11-05,Malaysia,Budget,45-54,2026-06-02,4,437.71,109.43,3,57,631,0.0,3,3,4
CUST105201,Aina Bin Abdullah,2025-07-03,Thailand,Budget,25-34,2026-04-10,3,1229.93,409.98,2,110,391,1.0,4,4,2
CUST105202,Haziq Bin Abdullah,2025-01-19,Thailand,Premium,35-44,2026-07-26,17,3597.4,211.61,7,3,556,0.0,1,1,1
CUST105203,Kumar Lee,2026-06-23,Indonesia,Premium,18-24,2026-05-30,12,1409.28,117.44,6,60,36,0.0,3,1,2
CUST105204,Jia Xin Bin Abdullah,2026-03-05,Thailand,Mainstream,45-54,2026-05-20,10,2091.52,209.15,7,70,146,0.0,3,1,1
CUST105205,Zhi Hao Tan,2025-12-23,Singapore,Mainstream,25-34,2026-07-15,15,3485.02,232.33,6,14,218,0.0,1,1,1
CUST105206,Nabila Tan,2025-11-09,Indonesia,Premium,25-34,2026-07-03,9,1389.31,154.37,4,26,262,0.0,2,1,2
CUST105207,Priya Muthu,2024-08-07,Thailand,Mainstream,35-44,2026-07-02,5,742.23,148.45,4,27,721,0.0,2,3,3
CUST105208,Nur Aisyah Lim,2025-08-26,Singapore,Budget,35-44,2026-07-12,6,1875.18,312.53,3,17,337,0.0,2,2,1
CUST105209,Ravi Lim,2025-04-02,Singapore,Mainstream,45-54,2026-07-16,8,710.46,88.81,6,13,483,0.0,1,2,3
CUST105210,Suresh Lee,2025-04-15,Indonesia,Premium,35-44,2026-07-02,10,1743.56,174.36,5,27,470,0.0,2,1,1
CUST105211,Suresh Binte Ismail,2025-09-27,Malaysia,Mainstream,18-24,2026-07-02,11,1411.45,128.31,6,27,305,0.0,2,1,1
CUST105212,Arif Goh,2024-08-23,Singapore,Budget,45-54,2026-07-13,13,2196.14,168.93,7,16,705,0.0,1,1,1
CUST105213,Xin Yi Muthu,2026-02-17,Singapore,Premium,25-34,2026-07-06,8,717.78,89.72,5,23,162,0.0,2,2,3
CUST105214,Priya Lee,2026-07-04,Singapore,Mainstream,35-44,2026-07-05,8,2424.45,303.06,4,24,25,0.0,2,2,1
CUST105215,Divya Lee,2025-01-31,Singapore,Budget,25-34,2026-07-24,3,302.0,100.67,3,5,544,0.0,1,4,4
CUST105216,Siti Wong,2025-04-08,Thailand,Premium,25-34,2026-07-17,16,2294.97,143.44,7,12,477,0.0,1,1,1
CUST105217,Zhi Hao Tan,2026-01-20,Indonesia,Mainstream,45-54,2026-07-22,5,971.61,194.32,3,7,190,0.0,1,3,2
CUST105218,Priya Rahman,2024-11-03,Indonesia,Mainstream,55+,2026-07-15,10,1367.89,136.79,7,14,633,0.0,1,1,2
CUST105219,Hui Ling Lim,2026-04-02,Singapore,Premium,55+,2026-07-18,12,3024.83,252.07,5,11,118,0.0,1,1,1
CUST105220,Mei Ling Lim,2026-01-27,Malaysia,Budget,35-44,2026-07-28,6,584.64,97.44,4,1,183,0.0,1,2,3
CUST105221,Priya Chong,2026-04-08,Singapore,Mainstream,18-24,2026-07-19,11,1192.53,108.41,6,10,112,0.0,1,1,2
CUST105222,Suresh Lim,2026-03-16,Thailand,Budget,25-34,2026-04-13,3,391.5,130.5,3,107,135,1.0,4,4,4
CUST105223,Farhan Lim,2025-02-12,Thailand,Premium,25-34,2026-07-05,16,3320.62,207.54,6,24,532,0.0,2,1,1
CUST105224,Farhan Kaur,2025-03-03,Malaysia,Premium,35-44,2026-07-28,13,2099.44,161.5,6,1,513,0.0,1,1,1
CUST105225,Xin Yi Lee,2025-04-16,Thailand,Mainstream,25-34,2026-07-25,7,529.68,75.67,4,4,469,0.0,1,2,3
CUST105226,Chen Wei Bin Abdullah,2024-11-08,Singapore,Mainstream,55+,2026-07-27,8,652.7,81.59,5,2,628,0.0,1,2,3
CUST105227,Hui Ling Tan,2026-06-09,Singapore,Mainstream,25-34,2026-03-13,5,832.82,166.56,5,138,50,1.0,4,3,3
CUST105228,Jia Xin Bin Abdullah,2025-05-03,Indonesia,Budget,18-24,2026-06-15,4,376.94,94.24,3,44,452,0.0,3,3,4
CUST105229,Hui Ling Binte Ismail,2026-05-07,Malaysia,Budget,45-54,2026-07-13,4,276.53,69.13,3,16,83,0.0,1,3,4
CUST105230,Nabila Osman,2024-08-31,Thailand,Budget,25-34,2026-04-17,5,595.25,119.05,3,103,697,1.0,4,3,3
CUST105231,Wei Ming Muthu,2025-04-23,Singapore,Mainstream,18-24,2026-06-11,4,309.09,77.27,4,48,462,0.0,3,3,4
CUST105232,Siti Lee,2025-01-21,Indonesia,Mainstream,35-44,2026-07-01,7,347.29,49.61,4,28,554,0.0,2,2,4
CUST105233,Priya Lee,2025-06-08,Singapore,Mainstream,55+,2026-07-01,7,815.29,116.47,3,28,416,0.0,2,2,3
CUST105234,Xin Yi Yusof,2025-10-22,Singapore,Budget,25-34,2026-01-17,2,233.8,116.9,2,193,280,1.0,4,4,4
CUST105235,Divya Nair,2025-03-16,Malaysia,Mainstream,25-34,2026-07-23,4,1453.73,363.43,2,6,500,0.0,1,3,1
CUST105236,Ravi Bin Abdullah,2024-11-26,Thailand,Mainstream,25-34,2026-04-30,4,650.37,162.59,2,90,610,0.0,4,3,3
CUST105237,Jia Xin Lim,2026-03-22,Malaysia,Premium,35-44,2026-07-17,18,2241.83,124.55,7,12,129,0.0,1,1,1
CUST105238,Ravi Lee,2024-10-31,Malaysia,Premium,25-34,2026-06-11,11,571.06,51.91,5,48,636,0.0,3,1,3
CUST105239,Zhi Hao Chong,2025-02-14,Singapore,Mainstream,35-44,2026-06-20,11,1785.32,162.3,7,39,530,0.0,3,1,1
CUST105240,Kumar Bin Abdullah,2026-05-28,Singapore,Mainstream,35-44,2026-07-25,8,1989.95,248.74,4,4,62,0.0,1,2,1
CUST105241,Nabila Rahman,2024-09-14,Singapore,Budget,55+,2026-06-13,4,483.6,120.9,4,46,683,0.0,3,3,3
CUST105242,Arif Rahman,2026-03-20,Indonesia,Budget,35-44,2025-12-17,3,349.37,116.46,2,224,131,1.0,4,4,4
CUST105243,Chen Wei Binte Ismail,2025-05-17,Singapore,Mainstream,35-44,2026-05-27,12,808.84,67.4,6,63,438,0.0,3,1,3
CUST105244,Nabila Lee,2026-04-26,Singapore,Mainstream,35-44,2026-05-01,9,1016.92,112.99,6,89,94,0.0,4,1,2
CUST105245,Suresh Nair,2026-03-08,Malaysia,Budget,25-34,2026-05-20,6,1929.78,321.63,5,70,143,0.0,3,2,1
CUST105246,Wei Ming Kaur,2025-04-16,Malaysia,Budget,25-34,2026-04-07,5,254.52,50.9,4,113,469,1.0,4,3,4
CUST105247,Farhan Binte Ismail,2025-03-20,Malaysia,Mainstream,35-44,2026-07-24,9,1543.18,171.46,5,5,496,0.0,1,1,1
CUST105248,Ahmad Lim,2025-03-15,Singapore,Budget,25-34,2026-04-21,5,157.98,31.6,3,99,501,1.0,4,3,4
CUST105249,Aina Osman,2025-11-21,Malaysia,Budget,18-24,2026-06-19,5,375.71,75.14,3,40,250,0.0,3,3,4
CUST105250,Hui Ling Kaur,2024-12-08,Indonesia,Mainstream,25-34,2026-06-11,9,617.78,68.64,6,48,598,0.0,3,1,3
CUST105251,Aina Tan,2026-06-24,Singapore,Premium,18-24,2026-06-17,6,340.19,56.7,4,42,35,0.0,3,2,4
CUST105252,Jia Xin Binte Ismail,2024-11-13,Indonesia,Budget,25-34,2026-07-12,5,378.44,75.69,3,17,623,0.0,2,3,4
CUST105253,Wei Ming Osman,2025-12-21,Singapore,Budget,35-44,2026-07-01,2,293.92,146.96,2,28,220,0.0,2,4,4
CUST105254,Farhan Chua,2025-05-02,Thailand,Budget,45-54,2026-06-08,3,321.46,107.15,3,51,453,0.0,3,4,4
CUST105255,Divya Muthu,2024-10-06,Thailand,Budget,25-34,2026-07-09,8,1566.0,195.75,5,20,661,0.0,2,2,1
CUST105256,Nabila Nair,2026-01-24,Singapore,Mainstream,45-54,2026-07-25,9,1796.52,199.61,5,4,186,0.0,1,1,1
CUST105257,Jia Xin Lee,2025-10-02,Malaysia,Budget,18-24,2026-06-24,6,530.54,88.42,4,35,300,0.0,2,2,3
CUST105258,Haziq Lee,2024-12-02,Malaysia,Budget,55+,2026-07-15,1,38.78,38.78,1,14,604,0.0,1,4,4
CUST105259,Ahmad Bin Abdullah,2024-11-05,Indonesia,Premium,35-44,2026-07-22,7,1143.13,163.3,5,7,631,0.0,1,2,2
CUST105260,Nabila Nair,2026-02-08,Malaysia,Mainstream,35-44,2026-05-18,12,1968.37,164.03,5,72,171,0.0,3,1,1
CUST105261,Priya Chong,2025-07-23,Malaysia,Budget,35-44,2026-07-11,8,1242.64,155.33,5,18,371,0.0,2,2,2
CUST105262,Farhan Bin Abdullah,2025-11-28,Singapore,Budget,35-44,2026-06-26,7,1550.56,221.51,3,33,243,0.0,2,2,1
CUST105263,Suresh Muthu,2025-07-17,Singapore,Mainstream,25-34,2026-04-06,5,462.38,92.48,3,114,377,1.0,4,3,3
CUST105264,Haziq Wong,2025-10-26,Indonesia,Mainstream,25-34,2026-07-12,11,2284.66,207.7,6,17,276,0.0,2,1,1
CUST105265,Kumar Tan,2026-07-26,Malaysia,Premium,55+,2026-07-14,8,1278.39,159.8,5,15,3,0.0,1,2,2
CUST105266,Ravi Rahman,2024-09-23,Indonesia,Budget,45-54,2026-01-18,5,473.49,94.7,4,192,674,1.0,4,3,3
CUST105267,Suresh Muthu,2025-04-20,Indonesia,Mainstream,35-44,2026-07-26,8,1054.07,131.76,5,3,465,0.0,1,2,2
CUST105268,Arif Muthu,2025-08-26,Malaysia,Budget,45-54,2026-05-08,4,384.38,96.1,3,82,337,0.0,4,3,4
CUST105269,Arif Kaur,2026-05-12,Malaysia,Budget,18-24,2026-06-28,8,2434.16,304.27,4,31,78,0.0,2,2,1
CUST105270,Mei Ling Goh,2026-06-07,Thailand,Mainstream,35-44,2026-07-07,7,1077.97,154.0,5,22,52,0.0,2,2,2
CUST105271,Aina Muthu,2025-08-14,Indonesia,Mainstream,25-34,2026-07-25,9,1226.66,136.3,5,4,349,0.0,1,1,2
CUST105272,Divya Osman,2025-04-12,Thailand,Budget,25-34,2026-07-15,4,297.33,74.33,3,14,473,0.0,1,3,4
CUST105273,Suresh Osman,2026-01-20,Thailand,Budget,55+,2026-03-23,2,75.87,37.94,2,128,190,1.0,4,4,4
CUST105274,Farhan Wong,2025-02-01,Malaysia,Mainstream,45-54,2026-07-13,12,1655.04,137.92,7,16,543,0.0,1,1,1
CUST105275,Nabila Chua,2025-10-16,Indonesia,Budget,45-54,2026-03-28,9,1713.27,190.36,7,123,286,1.0,4,1,1
CUST105276,Chen Wei Chong,2026-07-21,Indonesia,Budget,35-44,2026-07-08,4,1151.53,287.88,3,21,8,0.0,2,3,2
CUST105277,Chen Wei Yusof,2025-07-02,Singapore,Budget,25-34,2025-10-31,1,223.98,223.98,1,271,392,1.0,4,4,4
CUST105278,Ravi Bin Abdullah,2026-03-19,Malaysia,Budget,45-54,2026-04-13,2,67.13,33.56,1,107,132,1.0,4,4,4
CUST105279,Divya Yusof,2026-07-19,Malaysia,Mainstream,18-24,2026-07-09,5,564.08,112.82,4,20,10,0.0,2,3,3
CUST105280,Xin Yi Goh,2026-04-26,Malaysia,Budget,45-54,2025-11-18,4,471.15,117.79,2,253,94,1.0,4,3,3
CUST105281,Priya Rahman,2026-01-03,Singapore,Mainstream,18-24,2026-07-25,9,812.03,90.23,5,4,207,0.0,1,1,3
CUST105282,Nabila Goh,2025-07-19,Indonesia,Mainstream,45-54,2026-05-23,4,1091.03,272.76,3,67,375,0.0,3,3,2
CUST105283,Nur Aisyah Wong,2024-08-06,Indonesia,Budget,35-44,2025-08-27,1,62.45,62.45,1,336,722,1.0,4,4,4
CUST105284,Chen Wei Bin Abdullah,2026-02-20,Malaysia,Mainstream,18-24,2026-07-13,3,510.32,170.11,3,16,159,0.0,1,4,3
CUST105285,Xin Yi Lim,2026-06-18,Singapore,Budget,18-24,2026-07-21,3,857.3,285.77,3,8,41,0.0,1,4,3
CUST105286,Nur Aisyah Chua,2026-03-12,Malaysia,Mainstream,25-34,2026-07-26,6,365.99,61.0,3,3,139,0.0,1,2,4
CUST105287,Zhi Hao Chong,2025-12-08,Singapore,Mainstream,25-34,2026-07-25,8,689.48,86.18,5,4,233,0.0,1,2,3
CUST105288,Suresh Rahman,2026-03-02,Singapore,Mainstream,45-54,2026-06-05,7,1074.88,153.55,6,54,149,0.0,3,2,2
CUST105289,Ahmad Nair,2025-12-07,Malaysia,Budget,25-34,2026-06-04,5,362.32,72.46,4,55,234,0.0,3,3,4
CUST105290,Ravi Rahman,2024-08-21,Thailand,Mainstream,25-34,2026-07-20,7,1338.85,191.26,6,9,707,0.0,1,2,2
CUST105291,Zhi Hao Lee,2025-10-26,Malaysia,Mainstream,25-34,2026-07-11,7,505.6,72.23,4,18,276,0.0,2,2,3
CUST105292,Ahmad Osman,2025-04-22,Malaysia,Budget,18-24,2026-05-16,6,806.32,134.39,5,74,463,0.0,3,2,3
CUST105293,Jia Xin Yusof,2025-03-17,Thailand,Budget,25-34,2026-04-12,5,417.05,83.41,4,108,499,1.0,4,3,4
CUST105294,Chen Wei Chua,2026-04-25,Malaysia,Budget,45-54,2026-07-17,7,835.99,119.43,5,12,95,0.0,1,2,3
CUST105295,Nabila Chong,2026-01-30,Thailand,Budget,35-44,2026-07-11,4,1181.2,295.3,3,18,180,0.0,2,3,2
CUST105296,Kumar Goh,2025-09-29,Singapore,Budget,55+,2026-03-15,4,175.66,43.92,4,136,303,1.0,4,3,4
CUST105297,Zhi Hao Binte Ismail,2025-08-28,Malaysia,Premium,25-34,2026-06-28,9,1327.61,147.51,4,31,335,0.0,2,1,2
CUST105298,Priya Binte Ismail,2026-07-20,Singapore,Premium,25-34,2026-07-07,9,705.9,78.43,4,22,9,0.0,2,1,3
CUST105299,Haziq Lim,2025-04-15,Malaysia,Budget,18-24,2026-06-24,5,393.14,78.63,4,35,470,0.0,2,3,4
CUST105300,Ravi Chong,2025-12-22,Thailand,Premium,35-44,2026-06-28,15,2559.78,170.65,7,31,219,0.0,2,1,1
CUST105301,Hui Ling Nair,2025-12-06,Indonesia,Mainstream,18-24,2026-07-01,12,860.11,71.68,5,28,235,0.0,2,1,2
CUST105302,Xin Yi Yusof,2025-05-15,Malaysia,Mainstream,18-24,2026-07-23,12,1749.36,145.78,6,6,440,0.0,1,1,1
CUST105303,Ahmad Wong,2024-09-05,Singapore,Premium,35-44,2026-07-23,10,2194.77,219.48,5,6,692,0.0,1,1,1
CUST105304,Nur Aisyah Tan,2024-11-05,Thailand,Mainstream,25-34,2026-06-23,7,2317.1,331.01,3,36,631,0.0,2,2,1
CUST105305,Jia Xin Nair,2024-08-13,Malaysia,Mainstream,35-44,2026-07-16,8,1531.77,191.47,5,13,715,0.0,1,2,1
CUST105306,Wei Ming Goh,2025-10-01,Singapore,Budget,35-44,2026-02-05,3,394.04,131.35,3,174,301,1.0,4,4,4
CUST105307,Divya Rahman,2026-05-03,Thailand,Budget,35-44,2026-04-19,5,364.77,72.95,3,101,87,1.0,4,3,4
CUST105308,Nabila Bin Abdullah,2026-02-22,Malaysia,Premium,25-34,2026-07-25,15,1657.56,110.5,7,4,157,0.0,1,1,1
CUST105309,Nabila Rahman,2025-11-21,Malaysia,Budget,35-44,2026-07-03,6,601.27,100.21,4,26,250,0.0,2,2,3
CUST105310,Jia Xin Lee,2025-12-22,Singapore,Budget,25-34,2026-05-08,4,981.92,245.48,4,82,219,0.0,4,3,2
CUST105311,Nabila Binte Ismail,2026-02-28,Singapore,Budget,18-24,2026-07-26,6,598.57,99.76,4,3,151,0.0,1,2,3
CUST105312,Nabila Wong,2026-04-10,Indonesia,Mainstream,25-34,2026-04-22,8,822.33,102.79,5,98,110,1.0,4,2,3
CUST105313,Kumar Nair,2026-03-15,Malaysia,Budget,18-24,2026-06-25,7,772.11,110.3,5,34,136,0.0,2,2,3
CUST105314,Aina Wong,2025-04-05,Thailand,Premium,25-34,2026-05-29,8,1416.78,177.1,7,61,480,0.0,3,2,1
CUST105315,Arif Wong,2025-08-05,Singapore,Budget,35-44,2026-06-15,5,624.36,124.87,4,44,358,0.0,3,3,3
CUST105316,Ahmad Tan,2026-07-02,Malaysia,Premium,45-54,2026-07-23,10,1573.04,157.3,5,6,27,0.0,1,1,1
CUST105317,Hui Ling Muthu,2025-06-13,Indonesia,Mainstream,25-34,2026-05-03,6,383.85,63.98,4,87,411,0.0,4,2,4
CUST105318,Wei Ming Lee,2024-11-22,Malaysia,Mainstream,18-24,2026-07-14,6,533.65,88.94,5,15,614,0.0,1,2,3
CUST105319,Xin Yi Rahman,2025-09-22,Malaysia,Budget,25-34,2026-05-28,7,817.73,116.82,6,62,310,0.0,3,2,3
CUST105320,Mei Ling Lim,2025-12-09,Malaysia,Budget,55+,2026-01-21,2,861.52,430.76,2,189,232,1.0,4,4,2
CUST105321,Xin Yi Nair,2026-01-12,Indonesia,Premium,25-34,2026-05-09,8,1629.32,203.66,5,81,198,0.0,3,2,1
CUST105322,Suresh Osman,2025-10-26,Thailand,Mainstream,25-34,2026-07-22,7,1212.91,173.27,6,7,276,0.0,1,2,2
CUST105323,Jia Xin Tan,2026-01-07,Singapore,Budget,18-24,2026-06-26,6,715.91,119.32,3,33,203,0.0,2,2,3
CUST105324,Priya Bin Abdullah,2024-09-23,Malaysia,Premium,45-54,2026-07-26,14,1911.92,136.57,7,3,674,0.0,1,1,1
CUST105325,Ahmad Bin Abdullah,2024-08-04,Malaysia,Mainstream,25-34,2026-07-24,6,762.67,127.11,3,5,724,0.0,1,2,3
CUST105326,Chen Wei Nair,2025-11-21,Singapore,Budget,18-24,2026-06-02,2,119.46,59.73,2,57,250,0.0,3,4,4
CUST105327,Kumar Muthu,2024-09-23,Singapore,Mainstream,35-44,2026-04-30,5,300.05,60.01,3,90,674,0.0,4,3,4
CUST105328,Xin Yi Lee,2024-11-13,Thailand,Mainstream,35-44,2026-07-02,6,875.83,145.97,4,27,623,0.0,2,2,2
CUST105329,Arif Wong,2026-06-04,Singapore,Mainstream,35-44,2026-06-14,13,2797.32,215.18,5,45,55,0.0,3,1,1
CUST105330,Divya Chua,2025-08-05,Singapore,Budget,55+,2026-07-05,2,224.15,112.08,2,24,358,0.0,2,4,4
CUST105331,Kumar Chua,2025-04-06,Malaysia,Budget,45-54,2026-07-06,5,1059.74,211.95,5,23,479,0.0,2,3,2
CUST105332,Kumar Binte Ismail,2025-09-24,Singapore,Budget,35-44,2026-06-20,2,251.16,125.58,2,39,308,0.0,3,4,4
CUST105333,Farhan Bin Abdullah,2025-08-30,Singapore,Budget,55+,2026-03-28,4,480.68,120.17,4,123,333,1.0,4,3,3
CUST105334,Farhan Wong,2025-08-03,Singapore,Budget,45-54,2026-07-17,5,508.24,101.65,5,12,360,0.0,1,3,3
CUST105335,Kumar Chua,2025-03-14,Singapore,Mainstream,25-34,2026-07-11,13,1416.79,108.98,6,18,502,0.0,2,1,1
CUST105336,Priya Yusof,2025-12-27,Malaysia,Mainstream,45-54,2026-07-10,3,247.26,82.42,3,19,214,0.0,2,4,4
CUST105337,Ravi Nair,2025-05-20,Indonesia,Budget,35-44,2026-05-01,4,1722.3,430.58,3,89,435,0.0,4,3,1
CUST105338,Kumar Osman,2026-02-02,Singapore,Mainstream,35-44,2026-06-03,12,1305.09,108.76,6,56,177,0.0,3,1,2
CUST105339,Siti Rahman,2024-10-18,Malaysia,Budget,35-44,2026-02-21,1,81.8,81.8,1,158,649,1.0,4,4,4
CUST105340,Suresh Wong,2026-05-29,Malaysia,Budget,45-54,2026-06-10,6,970.6,161.77,5,49,61,0.0,3,2,2
CUST105341,Aina Tan,2026-06-11,Singapore,Mainstream,55+,2026-02-16,6,1101.98,183.66,4,163,48,1.0,4,2,2
CUST105342,Zhi Hao Muthu,2026-07-02,Malaysia,Premium,25-34,2026-06-30,7,1469.81,209.97,3,29,27,0.0,2,2,1
CUST105343,Ravi Chong,2025-11-16,Malaysia,Budget,35-44,2026-06-26,4,301.55,75.39,3,33,255,0.0,2,3,4
CUST105344,Haziq Rahman,2025-05-13,Singapore,Premium,35-44,2026-07-28,9,834.8,92.76,3,1,442,0.0,1,1,3
CUST105345,Jia Xin Lim,2024-08-09,Malaysia,Premium,45-54,2026-07-17,17,1337.99,78.71,6,12,719,0.0,1,1,2
CUST105346,Aina Yusof,2025-09-01,Singapore,Mainstream,25-34,2026-07-02,8,683.64,85.46,4,27,331,0.0,2,2,3
CUST105347,Xin Yi Chua,2026-03-18,Thailand,Premium,25-34,2026-07-02,9,1134.44,126.05,6,27,133,0.0,2,1,2
CUST105348,Arif Nair,2025-11-03,Thailand,Budget,25-34,2026-07-19,4,1162.35,290.59,3,10,268,0.0,1,3,2
CUST105349,Xin Yi Binte Ismail,2026-04-28,Thailand,Budget,18-24,,0,0.0,0.0,0,9999,92,,4,4,4
CUST105350,Mei Ling Muthu,2025-08-19,Singapore,Mainstream,18-24,2026-07-02,5,264.21,52.84,4,27,344,0.0,2,3,4
CUST105351,Farhan Chua,2025-02-12,Indonesia,Mainstream,25-34,2026-05-22,6,1239.44,206.57,5,68,532,0.0,3,2,2
CUST105352,Ahmad Nair,2026-07-04,Malaysia,Budget,18-24,2026-01-05,5,352.5,70.5,4,205,25,1.0,4,3,4
CUST105353,Zhi Hao Nair,2025-01-08,Singapore,Budget,45-54,2026-06-23,12,1116.52,93.04,5,36,567,0.0,2,1,2
CUST105354,Xin Yi Muthu,2026-02-13,Thailand,Budget,25-34,2026-06-19,7,1645.99,235.14,6,40,166,0.0,3,2,1
CUST105355,Kumar Muthu,2025-03-26,Indonesia,Budget,25-34,2026-06-06,6,386.22,64.37,4,53,490,0.0,3,2,4
CUST105356,Zhi Hao Chong,2024-12-11,Singapore,Budget,45-54,2026-06-27,8,2521.81,315.23,5,32,595,0.0,2,2,1
CUST105357,Priya Lee,2025-01-09,Thailand,Premium,25-34,2026-05-16,12,2041.85,170.15,6,74,566,0.0,3,1,1
CUST105358,Aina Wong,2025-03-27,Singapore,Budget,35-44,2026-07-29,2,838.09,419.04,2,0,489,0.0,1,4,3
CUST105359,Kumar Osman,2025-03-10,Malaysia,Mainstream,45-54,2026-05-02,8,1369.54,171.19,4,88,506,0.0,4,2,2
CUST105360,Farhan Nair,2026-03-15,Singapore,Budget,25-34,2026-02-19,2,1167.36,583.68,2,160,136,1.0,4,4,2
CUST105361,Wei Ming Lim,2026-04-21,Singapore,Budget,35-44,2026-05-15,4,794.09,198.52,2,75,99,0.0,3,3,3
CUST105362,Haziq Bin Abdullah,2025-10-24,Thailand,Premium,25-34,2026-07-10,17,3682.91,216.64,7,19,278,0.0,2,1,1
CUST105363,Xin Yi Muthu,2025-05-11,Malaysia,Budget,25-34,2026-01-09,1,30.41,30.41,1,201,444,1.0,4,4,4
CUST105364,Mei Ling Muthu,2025-05-04,Singapore,Budget,35-44,2026-04-22,4,287.92,71.98,2,98,451,1.0,4,3,4
CUST105365,Farhan Goh,2025-01-08,Indonesia,Mainstream,25-34,2026-05-25,5,1274.58,254.92,4,65,567,0.0,3,3,2
CUST105366,Siti Lee,2025-12-16,Thailand,Budget,25-34,2025-12-27,5,1959.08,391.82,2,214,225,1.0,4,3,1
CUST105367,Jia Xin Chua,2024-11-05,Thailand,Budget,35-44,2026-07-28,6,363.38,60.56,3,1,631,0.0,1,2,4
CUST105368,Wei Ming Osman,2025-09-05,Thailand,Premium,18-24,2026-05-25,24,3339.11,139.13,7,65,327,0.0,3,1,1
CUST105369,Wei Ming Rahman,2026-01-31,Thailand,Budget,25-34,2026-03-30,5,1646.84,329.37,3,121,179,1.0,4,3,1
CUST105370,Divya Bin Abdullah,2025-02-08,Malaysia,Mainstream,35-44,2026-06-19,9,1035.78,115.09,4,40,536,0.0,3,1,2
CUST105371,Mei Ling Goh,2026-04-27,Singapore,Budget,18-24,2026-03-14,1,407.35,407.35,1,137,93,1.0,4,4,4
CUST105372,Haziq Tan,2025-10-07,Thailand,Budget,35-44,2026-07-01,5,1149.52,229.9,5,28,295,0.0,2,3,2
CUST105373,Divya Chong,2025-01-05,Singapore,Mainstream,45-54,2026-07-22,10,1143.74,114.37,6,7,570,0.0,1,1,2
CUST105374,Hui Ling Nair,2025-01-13,Singapore,Mainstream,45-54,2026-06-11,9,1701.46,189.05,6,48,562,0.0,3,1,1
CUST105375,Ahmad Yusof,2026-01-23,Malaysia,Budget,25-34,2026-05-16,6,499.78,83.3,4,74,187,0.0,3,2,3
CUST105376,Kumar Binte Ismail,2026-03-30,Singapore,Premium,25-34,2026-05-01,12,1069.3,89.11,5,89,121,0.0,4,1,2
CUST105377,Ravi Yusof,2026-07-06,Malaysia,Mainstream,35-44,2026-07-08,9,940.97,104.55,6,21,23,0.0,2,1,2
CUST105378,Nur Aisyah Binte Ismail,2026-05-25,Thailand,Mainstream,35-44,2026-06-09,9,775.51,86.17,5,50,65,0.0,3,1,3
CUST105379,Divya Osman,2024-12-04,Malaysia,Mainstream,55+,2026-01-21,3,214.15,71.38,3,189,602,1.0,4,4,4
CUST105380,Siti Binte Ismail,2025-01-03,Malaysia,Mainstream,35-44,2026-07-05,7,823.01,117.57,5,24,572,0.0,2,2,3
CUST105381,Haziq Yusof,2025-07-25,Malaysia,Mainstream,25-34,2026-06-27,8,1488.42,186.05,5,32,369,0.0,2,2,1
CUST105382,Chen Wei Chua,2025-06-08,Indonesia,Budget,25-34,2026-01-28,3,371.89,123.96,3,182,416,1.0,4,4,4
CUST105383,Nabila Bin Abdullah,2025-12-03,Singapore,Premium,55+,2026-07-01,14,1023.32,73.09,6,28,238,0.0,2,1,2
CUST105384,Kumar Binte Ismail,2026-03-11,Singapore,Mainstream,35-44,2026-07-14,10,1043.96,104.4,6,15,140,0.0,1,1,2
CUST105385,Hui Ling Chua,2026-07-21,Malaysia,Premium,45-54,2026-06-09,13,3802.4,292.49,5,50,8,0.0,3,1,1
CUST105386,Aina Lim,2025-03-26,Malaysia,Premium,35-44,2026-05-22,15,2469.88,164.66,6,68,490,0.0,3,1,1
CUST105387,Nur Aisyah Bin Abdullah,2026-07-04,Malaysia,Budget,55+,2026-07-24,6,679.33,113.22,5,5,25,0.0,1,2,3
CUST105388,Farhan Lee,2026-05-14,Singapore,Budget,35-44,2026-06-11,4,181.23,45.31,3,48,76,0.0,3,3,4
CUST105389,Kumar Muthu,2024-12-28,Singapore,Mainstream,55+,2026-05-20,6,400.3,66.72,4,70,578,0.0,3,2,4
