customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile,churn_probability,churn_risk_band
CUST105479,Aina Goh,2025-04-19,Malaysia,Mainstream,45-54,2026-07-17,10,754.28,75.43,6,12,466,0.0,1,1,3,0.1907,Low
CUST105480,Xin Yi Tan,2025-10-07,Indonesia,Budget,25-34,2026-04-15,3,721.27,240.42,3,105,295,1.0,4,4,3,0.6813,High
CUST105481,Hui Ling Tan,2026-07-23,Indonesia,Budget,35-44,2026-05-03,2,449.14,224.57,2,87,6,0.0,4,4,4,0.7288,High
CUST105482,Jia Xin Wong,2025-02-13,Thailand,Budget,45-54,2026-04-21,5,524.94,104.99,4,99,531,1.0,4,3,3,0.4341,Medium
CUST105483,Chen Wei Wong,2025-04-04,Singapore,Budget,25-34,2026-05-01,4,265.38,66.34,3,89,481,0.0,4,3,4,0.6759,High
CUST105484,Wei Ming Muthu,2025-03-29,Malaysia,Mainstream,25-34,2026-07-28,8,1272.19,159.02,6,1,487,0.0,1,2,2,0.1932,Low
CUST105485,Kumar Muthu,2026-03-27,Indonesia,Premium,18-24,2026-05-20,18,4319.07,239.95,7,70,124,0.0,3,1,1,0.0755,Low
CUST105486,Xin Yi Muthu,2025-02-11,Singapore,Premium,35-44,2026-07-17,16,3147.0,196.69,6,12,533,0.0,1,1,1,0.0275,Low
CUST105487,Haziq Bin Abdullah,2025-02-16,Indonesia,Budget,35-44,2026-07-21,4,637.52,159.38,4,8,528,0.0,1,3,3,0.5389,Medium
CUST105488,Zhi Hao Lee,2024-11-11,Singapore,Mainstream,25-34,2026-03-31,6,687.35,114.56,4,120,625,1.0,4,2,3,0.44,Medium
CUST105489,Zhi Hao Chua,2025-06-10,Singapore,Mainstream,18-24,2026-07-09,5,513.52,102.7,4,20,414,0.0,2,3,3,0.4416,Medium
CUST105490,Ahmad Rahman,2025-02-10,Indonesia,Budget,18-24,2026-05-21,5,364.97,72.99,4,69,534,0.0,3,3,4,0.406,Medium
CUST105491,Chen Wei Nair,2025-10-09,Indonesia,Mainstream,35-44,2026-04-10,5,1298.58,259.72,3,110,293,1.0,4,3,2,0.5337,Medium
CUST105492,Suresh Binte Ismail,2025-03-08,Thailand,Budget,25-34,2026-07-29,5,576.75,115.35,5,0,508,0.0,1,3,3,0.4147,Medium
CUST105493,Haziq Rahman,2025-03-10,Thailand,Premium,45-54,2026-06-25,13,1153.0,88.69,5,34,506,0.0,2,1,2,0.069,Low
CUST105494,Mei Ling Osman,2025-01-06,Singapore,Budget,55+,2026-04-25,3,274.88,91.63,2,95,569,1.0,4,4,4,0.7398,High
CUST105495,Jia Xin Binte Ismail,2024-11-11,Malaysia,Mainstream,45-54,2026-07-16,3,142.38,47.46,3,13,625,0.0,1,4,4,0.7102,High
CUST105496,Chen Wei Goh,2026-07-27,Thailand,Premium,45-54,2026-06-19,17,2553.39,150.2,5,40,2,0.0,3,1,1,0.069,Low
CUST105497,Priya Rahman,2025-01-07,Singapore,Mainstream,55+,2026-06-25,9,1863.02,207.0,5,34,568,0.0,2,1,1,0.18,Low
CUST105498,Siti Tan,2024-12-28,Malaysia,Budget,35-44,2026-06-08,3,1594.79,531.6,2,51,578,0.0,3,4,1,0.705,High
CUST105499,Divya Binte Ismail,2025-06-26,Thailand,Budget,35-44,2026-07-05,8,799.28,99.91,6,24,398,0.0,2,2,3,0.2262,Low
CUST105500,Haziq Bin Abdullah,2025-07-15,Singapore,Premium,45-54,2026-07-26,6,798.73,133.12,3,3,379,0.0,1,2,3,0.4172,Medium
CUST105501,Zhi Hao Kaur,2025-02-17,Thailand,Budget,35-44,2026-07-18,4,687.4,171.85,4,11,527,0.0,1,3,3,0.5212,Medium
CUST105502,Zhi Hao Lim,2025-08-31,Malaysia,Budget,25-34,2026-04-29,3,435.04,145.01,2,91,332,1.0,4,4,4,0.7394,High
CUST105503,Mei Ling Nair,2025-09-30,Thailand,Premium,18-24,2026-07-16,16,2852.71,178.29,6,13,302,0.0,1,1,1,0.0181,Low
CUST105504,Priya Muthu,2024-12-20,Malaysia,Mainstream,35-44,2026-07-29,6,1250.85,208.48,3,0,586,0.0,1,2,2,0.4698,Medium
CUST105505,Ahmad Wong,2024-12-31,Indonesia,Mainstream,45-54,2026-07-13,7,655.83,93.69,6,16,575,0.0,1,2,3,0.1322,Low
CUST105506,Wei Ming Bin Abdullah,2026-02-28,Indonesia,Budget,35-44,2026-02-15,1,508.73,508.73,1,164,151,1.0,4,4,3,0.8284,High
CUST105507,Mei Ling Lee,2024-12-01,Singapore,Mainstream,25-34,2026-03-05,9,1517.85,168.65,6,146,605,1.0,4,1,1,0.203,Low
CUST105508,Suresh Chua,2025-12-03,Malaysia,Mainstream,35-44,2026-06-19,5,397.66,79.53,3,40,238,0.0,3,3,4,0.5797,Medium
CUST105509,Nur Aisyah Chong,2026-04-20,Thailand,Budget,45-54,2026-05-23,4,512.58,128.14,4,67,100,0.0,3,3,3,0.4447,Medium
CUST105510,Mei Ling Lim,2024-10-26,Thailand,Budget,45-54,2026-07-03,4,336.52,84.13,3,26,641,0.0,2,3,4,0.6174,Medium
CUST105511,Aina Chong,2026-02-06,Thailand,Budget,35-44,2026-06-04,2,192.6,96.3,2,55,173,0.0,3,4,4,0.7882,High
CUST105512,Hui Ling Kaur,2026-03-03,Malaysia,Mainstream,25-34,2026-06-17,7,1144.06,163.44,5,42,148,0.0,3,2,2,0.3077,Low
CUST105513,Ravi Rahman,2026-01-13,Malaysia,Budget,25-34,2026-07-19,9,1096.98,121.89,3,10,197,0.0,1,1,2,0.3952,Medium
CUST105514,Jia Xin Lim,2025-08-05,Malaysia,Premium,45-54,2026-07-26,11,1122.75,102.07,5,3,358,0.0,1,1,2,0.097,Low
CUST105515,Siti Goh,2026-03-30,Malaysia,Budget,25-34,2026-07-08,6,688.15,114.69,4,21,121,0.0,2,2,3,0.3922,Medium
CUST105516,Zhi Hao Bin Abdullah,2026-04-04,Malaysia,Budget,45-54,2026-05-23,3,182.95,60.98,3,67,116,0.0,3,4,4,0.665,High
CUST105517,Mei Ling Bin Abdullah,2025-10-16,Singapore,Premium,25-34,2026-07-19,12,3715.07,309.59,5,10,286,0.0,1,1,1,0.1704,Low
CUST105518,Farhan Bin Abdullah,2026-02-20,Singapore,Premium,55+,2026-05-21,10,978.69,97.87,5,69,159,0.0,3,1,2,0.1437,Low
CUST105519,Zhi Hao Chong,2026-03-11,Malaysia,Mainstream,25-34,2026-07-12,5,1221.07,244.21,4,17,140,0.0,2,3,2,0.5178,Medium
CUST105520,Zhi Hao Lee,2024-10-02,Singapore,Premium,35-44,2026-07-17,18,3387.75,188.21,6,12,665,0.0,1,1,1,0.0444,Low
CUST105521,Kumar Binte Ismail,2025-05-21,Singapore,Budget,35-44,2026-02-01,4,265.33,66.33,4,178,434,1.0,4,3,4,0.681,High
CUST105522,Siti Lee,2026-07-19,Singapore,Mainstream,45-54,2026-07-18,6,337.08,56.18,3,11,10,0.0,1,2,4,0.583,Medium
CUST105523,Mei Ling Yusof,2026-05-16,Indonesia,Budget,45-54,2026-07-27,9,760.97,84.55,5,2,74,0.0,1,1,3,0.2266,Low
CUST105524,Hui Ling Rahman,2024-12-12,Thailand,Mainstream,18-24,2026-07-26,9,1518.23,168.69,5,3,594,0.0,1,1,1,0.1268,Low
CUST105525,Suresh Muthu,2026-01-13,Malaysia,Mainstream,25-34,2026-06-01,9,2847.26,316.36,6,58,197,0.0,3,1,1,0.189,Low
CUST105526,Chen Wei Rahman,2026-04-09,Thailand,Mainstream,25-34,2026-07-05,6,529.82,88.3,5,24,111,0.0,2,2,3,0.4017,Medium
CUST105527,Arif Bin Abdullah,2025-03-31,Thailand,Budget,35-44,2026-01-22,2,691.81,345.9,2,188,485,1.0,4,4,3,0.7854,High
CUST105528,Arif Goh,2024-11-25,Singapore,Budget,35-44,2026-04-28,2,139.28,69.64,2,92,611,1.0,4,4,4,0.7806,High
CUST105529,Suresh Osman,2025-10-12,Singapore,Premium,25-34,2026-06-28,10,901.05,90.1,6,31,290,0.0,2,1,2,0.1548,Low
CUST105530,Ravi Wong,2025-02-02,Singapore,Mainstream,45-54,2026-06-30,6,883.26,147.21,4,29,542,0.0,2,2,2,0.4137,Medium
CUST105531,Mei Ling Osman,2025-09-25,Singapore,Budget,25-34,2026-06-27,10,2017.76,201.78,6,32,307,0.0,2,1,1,0.2847,Low
CUST105532,Haziq Kaur,2026-05-11,Malaysia,Budget,25-34,2026-03-06,4,812.07,203.02,3,145,79,1.0,4,3,3,0.5719,Medium
CUST105533,Haziq Wong,2024-12-24,Singapore,Budget,25-34,2026-07-18,8,721.02,90.13,4,11,582,0.0,1,2,3,0.2157,Low
CUST105534,Farhan Osman,2024-09-27,Thailand,Budget,35-44,2026-06-26,5,705.92,141.18,3,33,670,0.0,2,3,3,0.5477,Medium
CUST105535,Jia Xin Chua,2024-08-10,Malaysia,Budget,18-24,2026-04-13,2,852.6,426.3,2,107,718,1.0,4,4,3,0.8101,High
CUST105536,Mei Ling Rahman,2026-05-17,Malaysia,Mainstream,45-54,2026-05-28,8,1362.59,170.32,6,62,73,0.0,3,2,2,0.1693,Low
CUST105537,Siti Nair,2025-06-12,Thailand,Mainstream,35-44,2026-02-27,8,1387.13,173.39,5,152,412,1.0,4,2,2,0.2217,Low
CUST105538,Mei Ling Wong,2025-04-30,Thailand,Mainstream,35-44,2026-06-04,19,2627.47,138.29,7,55,455,0.0,3,1,1,0.0436,Low
CUST105539,Ravi Tan,2026-06-02,Indonesia,Budget,25-34,2026-06-10,5,548.42,109.68,3,49,57,0.0,3,3,3,0.4528,Medium
CUST105540,Hui Ling Goh,2024-09-03,Indonesia,Budget,45-54,2026-02-07,2,512.42,256.21,1,172,694,1.0,4,4,3,0.8168,High
CUST105541,Aina Chong,2026-05-15,Thailand,Budget,45-54,2026-05-15,5,213.54,42.71,4,75,75,0.0,3,3,4,0.5366,Medium
CUST105542,Wei Ming Chong,2026-01-14,Malaysia,Premium,35-44,2026-07-04,6,399.31,66.55,4,25,196,0.0,2,2,4,0.3915,Medium
CUST105543,Farhan Chong,2024-08-21,Thailand,Mainstream,25-34,2026-07-24,7,1394.21,199.17,6,5,707,0.0,1,2,2,0.2655,Low
CUST105544,Wei Ming Chong,2025-06-19,Singapore,Budget,25-34,2026-04-27,4,463.26,115.82,2,93,405,1.0,4,3,3,0.688,High
CUST105545,Divya Rahman,2025-03-21,Malaysia,Mainstream,25-34,2026-06-04,7,737.65,105.38,4,55,495,0.0,3,2,3,0.2791,Low
CUST105546,Hui Ling Goh,2025-08-03,Malaysia,Mainstream,25-34,2026-05-21,8,1087.15,135.89,5,69,360,0.0,3,2,2,0.2274,Low
CUST105547,Ravi Nair,2025-01-26,Singapore,Mainstream,35-44,2026-06-24,3,379.21,126.4,2,35,549,0.0,2,4,4,0.7405,High
CUST105548,Xin Yi Yusof,2026-05-31,Singapore,Mainstream,25-34,2026-07-26,9,624.1,69.34,5,3,59,0.0,1,1,3,0.2574,Low
CUST105549,Arif Lee,2025-03-23,Singapore,Premium,45-54,2026-07-24,14,1361.3,97.24,5,5,493,0.0,1,1,2,0.0553,Low
CUST105550,Suresh Rahman,2026-06-11,Singapore,Budget,25-34,2026-07-29,6,482.93,80.49,5,0,48,0.0,1,2,3,0.3085,Low
CUST105551,Nabila Tan,2026-03-20,Singapore,Mainstream,35-44,2026-04-22,9,2370.21,263.36,4,98,131,1.0,4,1,1,0.2384,Low
CUST105552,Priya Wong,2025-07-25,Malaysia,Mainstream,55+,2026-05-27,11,1287.48,117.04,6,63,369,0.0,3,1,2,0.1122,Low
CUST105553,Zhi Hao Bin Abdullah,2025-09-05,Indonesia,Mainstream,25-34,2026-07-14,5,964.54,192.91,4,15,327,0.0,1,3,2,0.3779,Medium
CUST105554,Siti Nair,2026-04-09,Malaysia,Budget,25-34,2026-05-28,6,1715.79,285.96,4,62,111,0.0,3,2,1,0.4734,Medium
CUST105555,Kumar Muthu,2024-12-24,Indonesia,Mainstream,35-44,2026-05-11,6,1157.95,192.99,5,79,582,0.0,3,2,2,0.4033,Medium
CUST105556,Suresh Rahman,2025-12-21,Singapore,Budget,35-44,2026-07-17,7,1758.17,251.17,5,12,220,0.0,1,2,1,0.4045,Medium
CUST105557,Divya Rahman,2024-11-04,Indonesia,Mainstream,45-54,2026-06-15,4,167.07,41.77,1,44,632,0.0,3,3,4,0.5811,Medium
CUST105558,Priya Yusof,2026-07-19,Singapore,Mainstream,45-54,2026-05-29,10,745.26,74.53,5,61,10,0.0,3,1,3,0.2146,Low
CUST105559,Kumar Bin Abdullah,2026-02-06,Singapore,Budget,35-44,2026-06-06,8,759.31,94.91,5,53,173,0.0,3,2,3,0.2857,Low
CUST105560,Kumar Muthu,2025-12-25,Malaysia,Premium,55+,2026-07-11,17,2252.8,132.52,7,18,216,0.0,2,1,1,0.031,Low
CUST105561,Kumar Wong,2025-05-20,Thailand,Mainstream,25-34,2026-06-15,11,1395.92,126.9,6,44,435,0.0,3,1,2,0.1523,Low
CUST105562,Zhi Hao Lim,2025-10-10,Thailand,Mainstream,25-34,2026-05-21,5,311.07,62.21,4,69,292,0.0,3,3,4,0.4773,Medium
CUST105563,Kumar Bin Abdullah,2026-04-06,Indonesia,Premium,25-34,2026-06-29,14,1469.96,105.0,7,30,114,0.0,2,1,1,0.0683,Low
CUST105564,Chen Wei Muthu,2025-06-08,Indonesia,Mainstream,35-44,2026-07-14,14,1206.42,86.17,7,15,416,0.0,1,1,2,0.088,Low
CUST105565,Xin Yi Binte Ismail,2024-08-29,Malaysia,Budget,25-34,2026-06-04,6,504.73,84.12,4,55,699,0.0,3,2,3,0.3537,Medium
CUST105566,Zhi Hao Nair,2026-04-23,Indonesia,Mainstream,18-24,2026-06-09,3,1160.4,386.8,2,50,97,0.0,3,4,2,0.7297,High
CUST105567,Suresh Bin Abdullah,2026-01-26,Singapore,Mainstream,55+,2026-04-19,12,1166.06,97.17,5,101,184,1.0,4,1,2,0.1205,Low
CUST105568,Ravi Bin Abdullah,2025-08-14,Singapore,Mainstream,25-34,2026-01-27,5,772.43,154.49,4,183,349,1.0,4,3,3,0.479,Medium
CUST105569,Divya Muthu,2025-02-14,Thailand,Premium,25-34,2026-07-13,6,809.59,134.93,4,16,530,0.0,1,2,3,0.3555,Medium
CUST105570,Hui Ling Bin Abdullah,2026-04-21,Thailand,Mainstream,25-34,2026-06-05,11,1907.98,173.45,6,54,99,0.0,3,1,1,0.1174,Low
CUST105571,Haziq Tan,2026-02-11,Singapore,Budget,25-34,2026-07-19,6,1031.16,171.86,5,10,168,0.0,1,2,2,0.3991,Medium
CUST105572,Aina Kaur,2026-02-08,Singapore,Mainstream,18-24,2026-07-09,7,994.81,142.12,5,20,171,0.0,2,2,2,0.2826,Low
CUST105573,Priya Osman,2025-05-06,Singapore,Mainstream,25-34,2026-07-03,8,857.65,107.21,5,26,449,0.0,2,2,3,0.246,Low
CUST105574,Haziq Rahman,2026-05-30,Malaysia,Budget,25-34,2026-07-12,5,1230.93,246.19,4,17,60,0.0,2,3,2,0.4819,Medium
CUST105575,Wei Ming Lim,2025-04-04,Singapore,Budget,45-54,2026-05-16,6,886.29,147.72,4,74,481,0.0,3,2,2,0.4155,Medium
CUST105576,Arif Goh,2025-09-22,Malaysia,Budget,25-34,2026-07-21,3,551.47,183.82,2,8,310,0.0,1,4,3,0.6854,High
CUST105577,Divya Yusof,2025-12-02,Singapore,Mainstream,35-44,2026-07-28,7,1249.18,178.45,5,1,239,0.0,1,2,2,0.3202,Low
CUST105578,Siti Osman,2024-11-07,Singapore,Budget,35-44,2026-07-24,4,1089.99,272.5,3,5,629,0.0,1,3,2,0.7154,High
CUST105579,Ravi Chua,2024-12-09,Singapore,Budget,45-54,2026-04-27,5,1178.94,235.79,4,93,597,1.0,4,3,2,0.5644,Medium
CUST105580,Mei Ling Yusof,2024-12-20,Indonesia,Budget,55+,2026-07-21,8,1502.19,187.77,4,8,586,0.0,1,2,1,0.2837,Low
CUST105581,Ahmad Wong,2024-10-21,Singapore,Mainstream,35-44,2026-05-15,8,1506.07,188.26,5,75,646,0.0,3,2,1,0.1914,Low
CUST105582,Divya Rahman,2026-02-09,Malaysia,Budget,18-24,2026-05-05,3,207.38,69.13,2,85,170,0.0,4,4,4,0.7118,High
CUST105583,Nabila Yusof,2024-11-12,Indonesia,Budget,18-24,2026-07-22,6,466.19,77.7,5,7,624,0.0,1,2,3,0.2877,Low
CUST105584,Ravi Yusof,2026-03-23,Indonesia,Mainstream,25-34,2026-06-22,7,408.32,58.33,4,37,128,0.0,2,2,4,0.3428,Medium
CUST105585,Farhan Goh,2025-11-30,Singapore,Budget,45-54,2026-07-19,3,558.79,186.26,2,10,241,0.0,1,4,3,0.6742,High
CUST105586,Siti Chong,2025-06-19,Indonesia,Budget,35-44,2026-06-28,5,356.86,71.37,4,31,405,0.0,2,3,4,0.3772,Medium
CUST105587,Hui Ling Rahman,2025-02-01,Singapore,Mainstream,18-24,2026-07-01,11,1052.41,95.67,7,28,543,0.0,2,1,2,0.121,Low
CUST105588,Divya Kaur,2025-06-03,Malaysia,Budget,18-24,2026-04-14,3,331.38,110.46,2,106,421,1.0,4,4,4,0.7575,High
CUST105589,Chen Wei Nair,2025-06-16,Malaysia,Budget,45-54,2026-06-02,8,1399.34,174.92,5,57,408,0.0,3,2,2,0.2139,Low
CUST105590,Farhan Lee,2025-10-28,Thailand,Budget,35-44,2026-06-07,10,2065.44,206.54,6,52,274,0.0,3,1,1,0.2766,Low
CUST105591,Zhi Hao Chua,2025-05-23,Thailand,Budget,25-34,2026-07-18,6,652.1,108.68,3,11,432,0.0,1,2,3,0.5037,Medium
CUST105592,Kumar Chong,2025-08-17,Indonesia,Mainstream,45-54,2026-07-14,9,728.73,80.97,6,15,346,0.0,1,1,3,0.1657,Low
CUST105593,Divya Tan,2025-08-15,Thailand,Premium,35-44,2026-07-17,11,1176.28,106.93,7,12,348,0.0,1,1,2,0.0913,Low
CUST105594,Chen Wei Chong,2025-05-28,Singapore,Budget,35-44,2026-03-28,7,351.56,50.22,4,123,427,1.0,4,2,4,0.4445,Medium
CUST105595,Siti Nair,2025-05-17,Indonesia,Mainstream,25-34,2026-07-19,9,1220.93,135.66,5,10,438,0.0,1,1,2,0.23,Low
CUST105596,Aina Muthu,2025-12-01,Singapore,Premium,35-44,2026-06-17,11,2117.47,192.5,6,42,240,0.0,3,1,1,0.1218,Low
CUST105597,Wei Ming Lee,2026-04-21,Singapore,Mainstream,25-34,2026-07-24,8,886.58,110.82,4,5,99,0.0,1,2,2,0.2742,Low
CUST105598,Nur Aisyah Chong,2025-12-23,Malaysia,Mainstream,55+,2026-04-22,7,1616.21,230.89,5,98,218,1.0,4,2,1,0.4922,Medium
CUST105599,Ahmad Kaur,2025-10-04,Indonesia,Mainstream,45-54,2025-11-29,4,1274.02,318.5,3,242,298,1.0,4,3,2,0.6159,Medium
CUST105600,Nabila Kaur,2026-04-03,Indonesia,Mainstream,35-44,2026-07-12,9,821.35,91.26,5,17,117,0.0,2,1,3,0.2414,Low
CUST105601,Farhan Lim,2026-03-22,Thailand,Premium,35-44,2026-07-15,20,3215.16,160.76,7,14,129,0.0,1,1,1,0.0174,Low
CUST105602,Kumar Muthu,2024-09-03,Malaysia,Budget,55+,2026-06-14,4,451.35,112.84,3,45,694,0.0,3,3,4,0.6417,Medium
CUST105603,Mei Ling Muthu,2026-01-06,Thailand,Premium,18-24,2026-07-28,15,2455.98,163.73,6,1,204,0.0,1,1,1,0.0187,Low
CUST105604,Ahmad Chong,2025-02-05,Thailand,Mainstream,18-24,2026-07-12,7,763.89,109.13,5,17,539,0.0,2,2,3,0.2006,Low
CUST105605,Farhan Chong,2026-04-27,Indonesia,Mainstream,45-54,2026-06-18,6,1591.01,265.17,5,41,93,0.0,3,2,1,0.5119,Medium
CUST105606,Hui Ling Tan,2024-08-19,Singapore,Mainstream,25-34,2026-04-12,5,296.42,59.28,3,108,709,1.0,4,3,4,0.579,Medium
CUST105607,Mei Ling Chong,2026-02-24,Malaysia,Budget,35-44,2026-05-11,4,353.94,88.48,3,79,155,0.0,3,3,4,0.5674,Medium
CUST105608,Divya Lee,2025-10-15,Indonesia,Budget,35-44,2026-03-25,1,311.71,311.71,1,126,287,1.0,4,4,4,0.8858,High
CUST105609,Kumar Yusof,2025-01-05,Thailand,Premium,25-34,2026-07-07,12,1061.14,88.43,6,22,570,0.0,2,1,2,0.1099,Low
CUST105610,Zhi Hao Tan,2026-03-04,Singapore,Mainstream,25-34,2026-02-06,5,734.69,146.94,4,173,147,1.0,4,3,3,0.5126,Medium
CUST105611,Mei Ling Yusof,2025-06-23,Singapore,Premium,45-54,2026-05-28,12,2946.85,245.57,7,62,401,0.0,3,1,1,0.1223,Low
CUST105612,Xin Yi Rahman,2025-01-02,Singapore,Budget,25-34,2026-07-21,4,761.14,190.28,4,8,573,0.0,1,3,3,0.5724,Medium
CUST105613,Chen Wei Nair,2026-07-12,Singapore,Budget,25-34,2026-05-08,2,52.39,26.2,2,82,17,0.0,4,4,4,0.8206,High
CUST105614,Farhan Nair,2026-07-11,Indonesia,Budget,25-34,2026-06-19,4,324.51,81.13,3,40,18,0.0,3,3,4,0.5031,Medium
CUST105615,Suresh Binte Ismail,2024-12-31,Singapore,Budget,18-24,2026-07-25,5,1134.58,226.92,3,4,575,0.0,1,3,2,0.5767,Medium
CUST105616,Nur Aisyah Lee,2026-01-19,Malaysia,Mainstream,35-44,2026-07-27,7,688.5,98.36,3,2,191,0.0,1,2,3,0.4322,Medium
CUST105617,Hui Ling Osman,2024-10-04,Indonesia,Premium,55+,2026-07-20,13,1567.74,120.6,5,9,663,0.0,1,1,1,0.0888,Low
CUST105618,Nabila Nair,2024-09-21,Malaysia,Premium,35-44,2026-07-27,11,1411.04,128.28,6,2,676,0.0,1,1,1,0.0956,Low
CUST105619,Nabila Lim,2024-10-25,Singapore,Mainstream,35-44,2026-06-11,7,1287.74,183.96,5,48,642,0.0,3,2,2,0.2955,Low
CUST105620,Zhi Hao Lee,2024-08-01,Malaysia,Budget,25-34,2026-06-17,4,372.6,93.15,4,42,727,0.0,3,3,4,0.5287,Medium
CUST105621,Kumar Rahman,2024-12-06,Malaysia,Mainstream,55+,2026-07-29,15,3142.92,209.53,6,0,600,0.0,1,1,1,0.0592,Low
CUST105622,Ahmad Nair,2025-10-23,Thailand,Mainstream,45-54,2026-07-03,12,1780.73,148.39,7,26,279,0.0,2,1,1,0.0491,Low
CUST105623,Nur Aisyah Nair,2024-08-04,Indonesia,Mainstream,45-54,2026-07-20,13,2342.16,180.17,6,9,724,0.0,1,1,1,0.1184,Low
CUST105624,Chen Wei Tan,2025-11-19,Thailand,Mainstream,25-34,2026-06-24,8,1724.88,215.61,4,35,252,0.0,2,2,1,0.2142,Low
CUST105625,Suresh Nair,2025-05-27,Singapore,Budget,18-24,2025-10-18,2,153.38,76.69,2,284,428,1.0,4,4,4,0.8043,High
CUST105626,Priya Chua,2026-07-25,Indonesia,Budget,25-34,2026-06-29,8,726.9,90.86,5,30,4,0.0,2,2,3,0.2319,Low
CUST105627,Zhi Hao Chua,2024-08-26,Malaysia,Premium,25-34,2026-07-06,16,2013.12,125.82,7,23,702,0.0,2,1,1,0.1031,Low
CUST105628,Hui Ling Tan,2025-05-23,Indonesia,Mainstream,18-24,2026-07-11,12,1656.47,138.04,7,18,432,0.0,2,1,1,0.0601,Low
CUST105629,Zhi Hao Rahman,2024-09-05,Malaysia,Premium,45-54,2026-06-04,14,2077.01,148.36,7,55,692,0.0,3,1,1,0.0441,Low
CUST105630,Siti Lee,2025-11-14,Singapore,Budget,25-34,2026-05-25,4,968.64,242.16,4,65,257,0.0,3,3,2,0.6072,Medium
CUST105631,Ravi Bin Abdullah,2025-12-13,Singapore,Mainstream,25-34,2026-06-08,8,1110.81,138.85,6,51,228,0.0,3,2,2,0.2585,Low
CUST105632,Nabila Lee,2025-07-13,Indonesia,Budget,45-54,2026-01-10,1,49.04,49.04,1,200,381,1.0,4,4,4,0.8571,High
CUST105633,Nur Aisyah Lim,2024-11-06,Indonesia,Premium,55+,2026-07-13,17,1607.17,94.54,6,16,630,0.0,1,1,1,0.0671,Low
CUST105634,Suresh Lim,2025-06-24,Singapore,Budget,25-34,2026-07-28,8,1066.98,133.37,5,1,400,0.0,1,2,2,0.2461,Low
CUST105635,Farhan Yusof,2024-12-28,Malaysia,Mainstream,25-34,2026-07-07,6,368.18,61.36,5,22,578,0.0,2,2,4,0.3516,Medium
CUST105636,Ahmad Binte Ismail,2026-02-23,Indonesia,Budget,45-54,2026-07-21,1,75.15,75.15,1,8,156,0.0,1,4,4,0.8328,High
CUST105637,Arif Yusof,2025-01-09,Malaysia,Budget,55+,2026-07-13,3,131.57,43.86,2,16,566,0.0,1,4,4,0.7508,High
CUST105638,Mei Ling Tan,2025-02-10,Singapore,Budget,35-44,2026-06-13,3,282.33,94.11,2,46,534,0.0,3,4,4,0.7278,High
CUST105639,Nur Aisyah Chong,2024-10-13,Thailand,Mainstream,25-34,2025-12-22,4,179.04,44.76,4,219,654,1.0,4,3,4,0.6051,Medium
CUST105640,Nur Aisyah Wong,2026-06-17,Malaysia,Mainstream,35-44,2026-07-11,5,735.56,147.11,4,18,42,0.0,2,3,3,0.3993,Medium
CUST105641,Arif Chua,2025-10-22,Indonesia,Premium,45-54,2026-06-26,14,1590.28,113.59,6,33,280,0.0,2,1,1,0.0801,Low
CUST105642,Zhi Hao Chua,2026-05-26,Indonesia,Mainstream,18-24,2026-05-15,5,350.17,70.03,4,75,64,0.0,3,3,4,0.4033,Medium
CUST105643,Hui Ling Wong,2025-10-10,Indonesia,Mainstream,25-34,2026-07-20,4,1222.33,305.58,4,9,292,0.0,1,3,2,0.5308,Medium
CUST105644,Kumar Nair,2025-01-22,Singapore,Mainstream,45-54,2026-03-29,4,329.92,82.48,4,122,553,1.0,4,3,4,0.6593,Medium
CUST105645,Haziq Binte Ismail,2025-04-18,Thailand,Budget,35-44,2026-05-24,9,1977.57,219.73,6,66,467,0.0,3,1,1,0.2731,Low
CUST105646,Xin Yi Chong,2025-01-26,Singapore,Mainstream,25-34,2026-05-20,3,142.92,47.64,2,70,549,0.0,3,4,4,0.7246,High
CUST105647,Haziq Lim,2025-02-06,Indonesia,Mainstream,45-54,2026-06-07,9,758.6,84.29,5,52,538,0.0,3,1,3,0.1525,Low
CUST105648,Nabila Lee,2024-08-04,Thailand,Mainstream,35-44,2026-05-18,9,866.07,96.23,5,72,724,0.0,3,1,2,0.1756,Low
CUST105649,Kumar Bin Abdullah,2024-10-25,Indonesia,Budget,25-34,2026-06-23,7,659.25,94.18,5,36,642,0.0,2,2,3,0.1872,Low
CUST105650,Nabila Muthu,2025-05-28,Malaysia,Budget,25-34,2026-07-05,4,481.29,120.32,4,24,427,0.0,2,3,3,0.5382,Medium
CUST105651,Arif Lee,2024-10-28,Singapore,Budget,25-34,2026-07-21,4,168.19,42.05,3,8,639,0.0,1,3,4,0.6039,Medium
CUST105652,Ravi Chong,2026-06-25,Malaysia,Premium,55+,2026-07-10,13,1332.63,102.51,5,19,34,0.0,2,1,2,0.0688,Low
CUST105653,Nur Aisyah Wong,2025-02-18,Malaysia,Mainstream,25-34,2026-05-08,14,2097.16,149.8,6,82,526,0.0,4,1,1,0.0534,Low
CUST105654,Jia Xin Rahman,2025-07-13,Singapore,Mainstream,45-54,2026-04-04,6,443.17,73.86,4,116,381,1.0,4,2,4,0.5079,Medium
